item_name,item_id,item_category_id,cleaned_name
ВВС:ЛЕОПАРД-НЕВИДИМКА,9677,40,ввслеопардневидимка
ВВС:МЕДВЕДИ (3 DVD),9678,41,ввсмедведи 
ВВС:МЕДВЕДИ ИЗ СТРАНЫ БОЛЬШОГО...,9679,40,ввсмедведи из страны большого
ВВС:НАШИ ЛУЧШИЕ ДРУЗЬЯ (2DVD),9680,40,ввснаши лучшие друзья 
ВВС:НЕВИДИМЫЕ МИРЫ,9681,40,ввсневидимые миры
ВВС:НЕВИДИМЫЕ МИРЫ (BD),9682,37,ввсневидимые миры 
ВВС:НЕВИДИМЫЕ МИРЫ 1,9683,40,ввсневидимые миры 1
ВВС:НЕВИДИМЫЕ МИРЫ-3,9684,40,ввсневидимые миры3
ВВС:НЕИЗВЕСТНАЯ АФРИКА,9685,40,ввснеизвестная африка
ВВС:ОБЕЗЬЯНЫ,9686,40,ввсобезьяны
ВВС:ОКЕАНЫ (4DVD),9687,40,ввсокеаны 
ВВС:ОКЕАНЫ-1,9688,40,ввсокеаны1
ВВС:ОКЕАНЫ-1 (BD),9689,37,ввсокеаны1 
ВВС:ОРУЖИЕ II МИРОВОЙ ВОЙНЫ ч.1,9690,40,ввсоружие ii мировой войны ч1
ВВС:ОРУЖИЕ II МИРОВОЙ ВОЙНЫ ч.2,9691,40,ввсоружие ii мировой войны ч2
ВВС:ОТ ПОЛЮСА ДО ПОЛЮСА (4 DVD) переизд.,9692,40,ввсот полюса до полюса переизд
"ВВС:ПАРИЖ, ПАРИЖ (3DVD)",9693,40,ввспариж париж 
ВВС:ПЕРВАЯ МИРОВАЯ ВОЙНА (4 DVD ),9694,41,ввспервая мировая война 
ВВС:ПЛАНЕТА ДИНОЗАВРОВ (4 DVD),9695,41,ввспланета динозавров 
ВВС:ПЛАНЕТА ДИНОЗАВРОВ (BD),9696,37,ввспланета динозавров 
ВВС:ПЛАНЕТА ЗЕМЛЯ (4BD),9697,37,ввспланета земля 
ВВС:ПЛАНЕТА ЗЕМЛЯ (5DVD),9698,40,ввспланета земля 
ВВС:ПЛАНЕТА ЗЕМЛЯ вып. 1 (BD),9699,37,ввспланета земля вып 1 
ВВС:ПЛАНЕТА ЗЕМЛЯ вып. 2 (BD),9700,37,ввспланета земля вып 2 
ВВС:ПЛАНЕТА ЗЕМЛЯ вып. 3 (BD),9701,37,ввспланета земля вып 3 
ВВС:ПЛАНЕТА ЗЕМЛЯ вып. 4 (BD),9702,37,ввспланета земля вып 4 
ВВС:ПЛАНЕТА ЗЕМЛЯ: БУДУЩЕЕ (3DVD),9703,40,ввспланета земля будущее 
ВВС:ПЛАНЕТА ЛЮДЕЙ (3 BD),9704,37,ввспланета людей 
ВВС:ПЛАНЕТА ЛЮДЕЙ (4 DVD),9705,40,ввспланета людей 
ВВС:ПЛАНЕТА ЛЮДЕЙ-1 (BD),9706,37,ввспланета людей1 
ВВС:ПЛАНЕТА ЛЮДЕЙ-2 (BD),9707,37,ввспланета людей2 
ВВС:ПЛАНЕТА ЛЮДЕЙ-3 (BD),9708,37,ввспланета людей3 
ВВС:ПОТЕРЯННЫЕ БОГИ ОСТРОВА ПАСХИ,9709,40,ввспотерянные боги острова пасхи
ВВС:ПРОГУЛКИ С ДИНОЗАВР.:В СТРАНЕ.,9710,40,ввспрогулки с динозаврв стране
ВВС:ПРОГУЛКИ С ДИНОЗАВРАМИ  2DVD,9711,40,ввспрогулки с динозаврами 2dvd
ВВС:ПРОГУЛКИ С МОРСК.ЧУДОВИЩАМИ.,9712,40,ввспрогулки с морскчудовищами
ВВС:ПРОГУЛКИ С ЧУДОВИЩАМИ(2 dvd).,9713,40,ввспрогулки с чудовищами
ВВС:ПУТЕШЕСТВИЕ НА ГАВАЙИ,9714,40,ввспутешествие на гавайи
ВВС:РАЗУМ ЧЕЛОВЕКА,9715,40,ввсразум человека
ВВС:РЕБЯТАМ О ЗВЕРЯТАХ (5DVD).,9716,40,ввсребятам о зверятах 
ВВС:РОКОВОЙ ЦВЕТОК,9717,40,ввсроковой цветок
ВВС:САХАРА ( 4 DVD),9718,41,ввссахара 
ВВС:СЕКРЕТЫ II МИРОВОЙ ВОЙНЫ (3 DVD),9719,41,ввссекреты ii мировой войны 
ВВС:СЕКРЕТЫ СОБАК,9720,40,ввссекреты собак
ВВС:СЕРДЦЕ АФРИКИ (BD),9721,37,ввссердце африки 
ВВС:СЕРДЦЕ АФРИКИ 2,9722,40,ввссердце африки 2
ВВС:СЕРДЦЕ АФРИКИ 3,9723,40,ввссердце африки 3
ВВС:СЕРДЦЕ АФРИКИ-1,9724,40,ввссердце африки1
ВВС:СКОЛЬКО ЛЮДЕЙ МОЖЕТ ЖИТЬ НА ЗЕМЛЕ?,9725,40,ввссколько людей может жить на земле
ВВС:СЛОНЫ (3 DVD),9726,41,ввсслоны 
ВВС:СМЕРТОНОСНЫЕ ЗМЕИ ИНДИИ (BD),9727,37,ввссмертоносные змеи индии 
ВВС:СМЕРТОНОСНЫЕ СУЩЕСТВА,9728,40,ввссмертоносные существа
ВВС:ТАЙНАЯ ЖИЗНЬ ВАШИХ ВНУТРЕННИХ ЧАСОВ,9729,40,ввстайная жизнь ваших внутренних часов
ВВС:ТАЙНЫ ТИХОГО ОКЕАНА (2 BD),9730,37,ввстайны тихого океана 
ВВС:ТАЙНЫ ТИХОГО ОКЕАНА- 2 (BD),9731,37,ввстайны тихого океана 2 
ВВС:ТАЙНЫ ТИХОГО ОКЕАНА-2,9732,40,ввстайны тихого океана2
ВВС:ТЕЛО ЧЕЛОВЕКА (подар.).,9733,40,ввстело человека 
ВВС:ТРОПИЧЕСКИЙ РАЙ БОРНЕО (2DVD),9734,40,ввстропический рай борнео 
ВВС:ЧЕЛОВЕК (3 DVD),9735,40,ввсчеловек 
ВВС:ЧЕЛОВЕК-РАЗУМНОЕ ЖИВОТНОЕ (3 DVD),9736,40,ввсчеловекразумное животное 
ВВС:ЧЕРНЫЕ МЕДВЕДИ,9737,40,ввсчерные медведи
ВВС:ЧЕТВЕРТОЕ ИЗМЕРЕНИЕ,9738,40,ввсчетвертое измерение
ВВС:ЧУВСТВА ЧЕЛОВЕКА,9739,40,ввсчувства человека
ВВС:ЧУДЕСА ВСЕЛЕННОЙ (2 BD),9740,37,ввсчудеса вселенной 
ВВС:ЧУДЕСА ВСЕЛЕННОЙ-1,9741,40,ввсчудеса вселенной1
ВВС:ЧУДЕСА ВСЕЛЕННОЙ-1 (BD),9742,37,ввсчудеса вселенной1 
ВВС:ЧУДЕСА ВСЕЛЕННОЙ-2,9743,40,ввсчудеса вселенной2
ВВС:ЧУДЕСА ВСЕЛЕННОЙ-2 (BD),9744,37,ввсчудеса вселенной2 
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ (2BD),9745,37,ввсчудеса солнечной системы 
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ (5 DVD),9746,40,ввсчудеса солнечной системы 
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-1,9747,40,ввсчудеса солнечной системы1
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-1 (BD),9748,37,ввсчудеса солнечной системы1 
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-2,9749,40,ввсчудеса солнечной системы2
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-2 (BD),9750,37,ввсчудеса солнечной системы2 
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-3,9751,40,ввсчудеса солнечной системы3
ВВС:ЧУДЕСА СОЛНЕЧНОЙ СИСТЕМЫ-4,9752,40,ввсчудеса солнечной системы4
ВВС:ШЕДЕВРЫ МИРОВОЙ АРХИТЕКТУРЫ (4 DVD ),9753,40,ввсшедевры мировой архитектуры 
ВВС:ЭЛИТНЫЕ ВОЙСКА ВТОРОЙ МИРОВОЙ ВОЙНЫ,9754,40,ввсэлитные войска второй мировой войны
ВДАЛИ ОТ БЕЗУМНОЙ ТОЛПЫ,9755,40,вдали от безумной толпы
ВДАЛИ ОТ БЕЗУМНОЙ ТОЛПЫ (регион),9756,40,вдали от безумной толпы 
ВДРЕБЕЗГИ,9757,40,вдребезги
ВЕДИЩЕВА АИДА  Звезды советской эстрады,9758,55,ведищева аида звезды советской эстрады
ВЕДИЩЕВА АИДА  Золотая коллекция ретро,9759,55,ведищева аида золотая коллекция ретро
ВЕДЬМА (BD),9760,37,ведьма 
ВЕДЬМА ВОЙНЫ. КИНО БЕЗ ГРАНИЦ,9761,40,ведьма войны кино без границ
ВЕДЬМИНА ГОРА (BD),9762,37,ведьмина гора 
ВЕДЬМЫ ИЗ СУГАРРАМУРДИ,9763,40,ведьмы из сугаррамурди
ВЕЗУХА! Выпуск 1,9764,40,везуха выпуск 1
ВЕЗУХА! Выпуск 2,9765,40,везуха выпуск 2
ВЕЗУХА! Выпуск 3: ЧЕЛОВЕЛОВЕК,9766,40,везуха выпуск 3 человеловек
ВЕЛИКАЯ,9767,40,великая
"ВЕЛИКАЯ ВОЙНА (КОЛЛ,)",9768,40,великая война 
ВЕЛИКАЯ ВОЙНА (КОЛЛ.) (регион),9769,40,великая война 
ВЕЛИКАЯ ВОЙНА. ТОМ 1,9770,40,великая война том 1
ВЕЛИКАЯ ВОЙНА. ТОМ 1 (регион),9771,40,великая война том 1 
ВЕЛИКАЯ ВОЙНА. ТОМ 2,9772,40,великая война том 2
ВЕЛИКАЯ ВОЙНА. ТОМ 2 (регион),9773,40,великая война том 2 
ВЕЛИКАЯ ВОЙНА. ТОМ 3,9774,40,великая война том 3
ВЕЛИКАЯ ВОЙНА. ТОМ 3 (регион),9775,40,великая война том 3 
ВЕЛИКАЯ КРАСОТА,9776,40,великая красота
ВЕЛИКИЕ МУЗЕИ МИРА (КОЛЛ.),9777,41,великие музеи мира 
ВЕЛИКИЙ БАК ХОВАРД,9778,40,великий бак ховард
ВЕЛИКИЙ ГЕТСБИ,9779,40,великий гетсби
ВЕЛИКИЙ ГЕТСБИ (регион),9780,40,великий гетсби 
ВЕЛИКИЙ ГЭТСБИ,9781,40,великий гэтсби
ВЕЛИКИЙ ГЭТСБИ (3D BD) +открытка,9782,38,великий гэтсби открытка
ВЕЛИКИЙ ГЭТСБИ (3D BD+BD) ж/б +набор карточек,9783,41,великий гэтсби жб набор карточек
ВЕЛИКИЙ ГЭТСБИ (BD),9784,37,великий гэтсби 
ВЕЛИКИЙ ГЭТСБИ (BD+CD) Бархат. Саундтрек+Набор открыток,9785,41,великий гэтсби бархат саундтрекнабор открыток
ВЕЛИКИЙ ГЭТСБИ (регион),9786,40,великий гэтсби 
ВЕЛИКИЙ МАСТЕР,9787,40,великий мастер
ВЕЛИКИЙ МАСТЕР (BD),9788,37,великий мастер 
ВЕЛИКИЙ МАСТЕР (регион),9789,40,великий мастер 
ВЕЛИКИЙ МЕРЛИН (регион),9790,40,великий мерлин 
ВЕЛИКИЙ МЫШИНЫЙ СЫЩИК м/ф (Регион),9791,40,великий мышиный сыщик мф 
ВЕЛИКИЙ УРАВНИТЕЛЬ,9792,40,великий уравнитель
ВЕЛИКИЙ УРАВНИТЕЛЬ  (BD) железный бокс,9793,37,великий уравнитель железный бокс
ВЕЛИКИЙ УРАВНИТЕЛЬ (BD),9794,37,великий уравнитель 
ВЕЛИКИЙ УРАВНИТЕЛЬ (регион),9795,40,великий уравнитель 
ВЕЛИКИЙ ЧЕЛОВЕК-ПАУК:ГЕРОЙСКИЙ АРСЕНАЛ (регион),9796,40,великий человекпаукгеройский арсенал 
ВЕЛИКИЙ ЧЕЛОВЕК-ПАУК:МСТИТЕЛЬ (регион),9797,40,великий человекпаукмститель 
ВЕЛИКИЙ ЧЕЛОВЕК-ПАУК:СУПЕРТЕХНИКА (регион),9798,40,великий человекпауксупертехника 
ВЕЛИКИЙ ЧЕЛОВЕК-ПАУК:ЧЕЛОВЕК-ПАУК ПРОТИВ ВЕЛИКИХ ЗЛОДЕЕВ (регион),9799,40,великий человекпаукчеловекпаук против великих злодеев 
ВЕЛИКОЛЕПНАЯ АФЕРА WB (регион),9800,40,великолепная афера wb 
ВЕЛИКОЛЕПНАЯ СЕМЕРКА (BD),9801,37,великолепная семерка 
ВЕЛИКОЛЕПНЫЙ,9802,40,великолепный
ВЕЛИКОЛЕПНЫЙ ВЕК 1 СЕЗОН (1-3 СЕРИИ),9803,40,великолепный век 1 сезон 
ВЕЛИКОЛЕПНЫЙ ВЕК 1 СЕЗОН (4-6 СЕРИИ),9804,40,великолепный век 1 сезон 
ВЕЛИКОЛЕПНЫЙ ВЕК 4DVD (ПЕРВЫЙ СЕЗОН),9805,40,великолепный век 4dvd 
ВЕЛИКОЛЕПНЫЙ ВЕК ПОДАРОЧНОЕ ИЗДАНИЕ 4DVD (ПЕРВЫЙ СЕЗОН),9806,41,великолепный век подарочное издание 4dvd 
